id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
28832618,Hollywood Beach Resort Vacation Condo-Hotel,217419015,Valentyna,,Hollywood,26.0113,-80.11717,Private room,80,1,5,2020-12-13,0.16,1,178
28837518,Middle River Contemporary Estate,183178782,Julia,,Fort Lauderdale,26.1472,-80.11605,Entire home/apt,1214,6,8,2021-01-19,0.28,8,277
28839465,Miami H. Great Two Bedroom Apart with Channel View,31595811,,,Hollywood,25.98835,-80.11896,Entire home/apt,214,1,9,2020-01-24,0.29,53,253
28845264,Comfortable & Cozy Room-Studio w/private-entrance,108396646,Ivan,,Hollywood,26.0059,-80.16654,Entire home/apt,38,1,82,2020-03-20,2.65,2,329
28872873,Steps to Beach! Stunning Home with Private Hot Tub,104693659,TurnKey Vacation Rentals,,Pompano Beach,26.22733,-80.09238,Entire home/apt,259,3,19,2021-02-28,0.63,53,273
28887338,"Stunning 2 BR apt Near Hard Rock, Casino & Beach",139646304,Shani & Ariel,,Hollywood,26.01092,-80.21016,Entire home/apt,168,1,102,2021-04-12,3.27,10,169
28888492,Tiffany House Condo,217771356,Mary Beth,,Fort Lauderdale,26.12946,-80.10692,Entire home/apt,400,2,24,2021-04-14,0.78,1,54
28889058,NEW Pompano Beach House walk to the beach!,441674,LuxuryVacationHomesFortLauderdale,,Pompano Beach,26.23836,-80.09675,Entire home/apt,1182,4,0,,,4,1
28896994,Get your own room in the heart of Pompano beach,31971236,Fatma,,Pompano Beach,26.22025,-80.169,Private room,50,1,5,2019-05-26,0.19,1,6
28917005,Sweet dreams,193320095,Isidra,,Pembroke Pines,26.01077,-80.35611,Private room,38,5,1,2018-10-26,0.03,2,239
28921634,Home Oasis,85541889,Ketsia,,Hallandale Beach,25.97644,-80.15537,Entire home/apt,85,3,18,2019-05-28,0.72,1,1
28935566,Private Room/shared bathroom near beach/airport,49560976,Luis,,Fort Lauderdale,26.08599,-80.15816,Private room,75,1,113,2021-01-14,3.62,2,294
28951140,"★Monthly Discount|Spacious, yard, parking, wa/dr★",596168,Guillermo,,Hallandale Beach,25.99306,-80.13644,Entire home/apt,129,2,100,2021-03-28,3.20,6,60
28957530,The Tiffany House 815,38781529,Jeffrey,,Fort Lauderdale,26.12895,-80.10702,Entire home/apt,222,2,10,2020-12-08,0.48,22,281
28958247,Chic Beach Front Room Walk to Everything OPEN,60380514,BeachDay,,Fort Lauderdale,26.17057,-80.09825,Private room,76,5,16,2021-01-20,0.53,1,8
28959622,820- Sea Air Towers Condo- Breathtaking View !,217220289,Charles,,Hollywood,25.99101,-80.11879,Entire home/apt,106,13,11,2021-04-03,0.39,3,164
28962623,1 Bed luxury room close to Turnpike & i95,9928600,Olamide,,Miramar,25.98801,-80.30807,Entire home/apt,90,6,4,2021-02-20,0.13,1,57
28963566,"0/3 Modern condo near beach,downtown, airport,port",301529188,Alex,,Fort Lauderdale,26.12581,-80.12923,Entire home/apt,135,1,68,2021-04-20,2.29,10,325
28963893,0/4 Modern condo with private yard near downtown,301529188,Alex,,Fort Lauderdale,26.12716,-80.1295,Entire home/apt,158,1,131,2021-04-16,4.40,10,260
28976088,Pompano Beach Apartment,214124772,Brian,,Pompano Beach,26.24877,-80.08777,Shared room,34,2,29,2019-12-17,0.96,1,1
28976876,Pembroke-miramar Room,218410067,Milca,,Pembroke Pines,25.99701,-80.29633,Private room,700,90,0,,,1,0
28977724,Penthouse Condo by the Beach with King Size Bed,218415941,Inversouth,,Fort Lauderdale,26.129,-80.10691,Entire home/apt,176,3,43,2020-03-13,1.42,1,221
28978856,"Charming, waterfront condo w/ patio -1/2 block to Hollywood Beach",201124377,Vacasa Florida,,Hollywood,26.02895,-80.11617,Entire home/apt,212,3,7,2021-01-15,0.24,2,360
28979269,Relaxed Central Hollywood Studio,88804235,De La Flor Design,,Hollywood,26.02022,-80.15923,Entire home/apt,58,2,48,2020-03-15,1.59,1,83
28979611,"1 bedroom, close to everything.",13164346,Mia,,Hallandale Beach,25.98179,-80.13304,Entire home/apt,80,3,0,,,2,0
28980178,Luxury 4BR WALK 5 Minutes to Hollywood Beach,27675106,Hollywood Vacation Rentals,,Hollywood,26.01104,-80.12095,Entire home/apt,459,4,16,2021-04-02,0.59,25,161
28982990,1520-Sea Air Towers Condo- Breathtaking View !,217220289,Charles,,Hollywood,25.99086,-80.11886,Entire home/apt,101,14,4,2021-04-16,0.23,3,222
28983459,SIAN-EXCELLENT UNIT ON HOLLYWOOD BEACH OCEANFRONT,204834082,Ana,,Hollywood,25.98812,-80.11776,Entire home/apt,203,7,5,2019-06-28,0.18,2,255
28988246,"Condo situé à Pompano Beach , Floride",218493779,Pierre,,Pompano Beach,26.23848,-80.09087,Private room,101,3,5,2019-07-23,0.17,1,0
28997298,"Casa Blanca - Convenient, Comfy Private Pool Home",37689803,Daren,,Fort Lauderdale,26.11885,-80.16617,Entire home/apt,198,3,51,2021-03-20,1.72,3,34
28999912,"1BR Luxury Suite #4 on Ocean Drive, Steps to Beach",21591506,Hally,,Deerfield Beach,26.31948,-80.07615,Entire home/apt,199,7,15,2021-04-24,0.53,4,153
29003060,Costa Este Pompano Beach  - Costa Master Suite,132846718,Adriana,,Pompano Beach,26.24304,-80.08903,Private room,199,1,1,2021-01-02,0.26,7,235
29003679,5 ⭐️ Tropical Oasis | ROOFTOP infinity POOL + Hot Tub on Hollywood Boardwalk-,174780501,Stay Sol,,Hollywood,26.01576,-80.11706,Entire home/apt,195,2,22,2021-03-28,0.75,68,147
29003995,5⭐️Beachfront Condo-ROOFTOP infinity POOL ❤️ 🌊 Hollywood Beach Broadwalk,110354593,Stay Sol,,Hollywood,26.01734,-80.11736,Entire home/apt,189,2,17,2021-03-30,0.56,45,159
29004091,"FLL Bungalow w/Pool and Spa, just 1.8 miles to Beach",17038077,Maxima,,Fort Lauderdale,26.13282,-80.12444,Entire home/apt,276,4,23,2020-03-16,0.78,13,318
29004287,5 ⭐️ Tropical Oasis | ROOFTOP infinity POOL + Hot Tub on Hollywood Boardwalk,110354593,Stay Sol,,Hollywood,26.01738,-80.11765,Entire home/apt,197,2,28,2021-04-23,0.93,45,147
29004300,5  Resort at Hollywood Beach Broadwalk- UP TO 6  ROOFTOP POOL-,110354593,Stay Sol,,Hollywood,26.01785,-80.11629,Entire home/apt,199,2,28,2021-04-17,0.95,45,115
29004318,5 ⭐️ Tropical Oasis | ROOFTOP infinity POOL + Hot Tub on Hollywood Boardwalk,110354593,Stay Sol,,Hollywood,26.01767,-80.11785,Entire home/apt,169,2,29,2021-04-19,0.98,45,148
29004324,★ 5 ★Beachfront Condo-ROOFTOP  POOL - Front Oceanview BALCONY,110354593,Stay Sol,,Hollywood,25.98766,-80.11994,Entire home/apt,247,2,28,2021-03-23,0.93,45,137
29008379,Relax At Hollywood Paradise,208718627,Andrii & Juliana,,Hollywood,26.01446,-80.13655,Entire home/apt,352,6,40,2021-04-11,1.54,1,333
29009304,"The beach at The tides, 2 bedrooms at Hollywood",47779754,Mirta,,Hollywood,25.9901,-80.11735,Entire home/apt,255,1,1,2019-03-13,0.04,5,352
29011660,Sunset and sunrise corner balcony on the  beach,87119740,Katerina,,Fort Lauderdale,26.14327,-80.1027,Entire home/apt,130,1,83,2021-04-21,2.73,4,108
29012313,SAND DOLLAR ... the beach is the place to be!,218668988,Karen,,Lauderdale By The Sea,26.21232,-80.0925,Entire home/apt,126,7,58,2021-04-18,1.89,1,209
29024041,Paradise In Sunrise Room 1,197159401,Lerrie,,Sunrise,26.14161,-80.2292,Private room,50,1,24,2020-08-13,0.83,3,57
29027825,"Hemingway 3 Bedroom Dream - Pool, Walk to Beach",112867074,Sean,,Deerfield Beach,26.31319,-80.07936,Entire home/apt,237,7,12,2020-10-12,0.41,23,203
29030877,Modern Home in Wilton Manors by Canals,4234133,Jonathan,,Wilton Manors,26.16396,-80.15433,Entire home/apt,117,1,48,2021-04-13,1.74,1,52
29050031,Modern Home Perfect for Family/Business/Vacation,121767585,Angel,,Pembroke Pines,26.02097,-80.3932,Entire home/apt,412,3,69,2021-04-25,2.38,1,289
29055896,Beautiful beach apartment | Sian Residences,11867654,Marisa,,Hollywood,25.9877,-80.11953,Entire home/apt,110,3,18,2021-04-20,0.60,5,116
29057278,Oceanfront 1/1.5 apartment 024,18282693,Raydiant,,Hollywood,25.99099,-80.11728,Private room,130,7,1,2020-01-06,0.06,6,343
29078532,Two blocks from Beach - Walk to the water!,394991,Chris,,Pompano Beach,26.22981,-80.09362,Entire home/apt,82,3,140,2021-04-16,4.56,6,219
29079246,"#5 ✔️ Walk to Wilton Drive, Private Patio",4246703,Matthew,,Fort Lauderdale,26.14814,-80.13473,Entire home/apt,178,1,161,2021-04-16,5.20,47,172
29079315,Welcome! The Sunrise House~15 min from everything.,122452242,April,,Unincorporated,26.13527,-80.18331,Entire home/apt,271,3,29,2021-04-12,1.74,2,345
29084834,Signature Ft. Lauderdale,1883264,Bancroft,,Lauderdale Lakes,26.16191,-80.19201,Entire home/apt,120,3,6,2020-03-10,0.22,1,180
29093186,The Tiffany House,111996967,Vito,,Fort Lauderdale,26.12923,-80.10562,Entire home/apt,170,30,6,2020-03-11,0.21,1,343
29103136,Cozy RV/Travel Trailer in Hollywood,76035128,Carolina,,Davie,26.03461,-80.24588,Entire home/apt,40,2,18,2020-02-10,0.59,1,105
29106030,Enjoy.... Deerfield beach!!!!,111183741,Jorge,,Deerfield Beach,26.31675,-80.07808,Entire home/apt,102,2,13,2021-02-16,0.44,12,242
29106689,Entire waterfront w/ private heated pool,195806975,Marlon,,Fort Lauderdale,26.15791,-80.11788,Entire home/apt,379,4,71,2021-03-25,2.29,1,341
29122531,Costa Este Pompano Beach  - Costa Deluxe,132846718,Adriana,,Pompano Beach,26.2425,-80.08932,Private room,148,1,2,2019-01-10,0.07,7,240
29122939,"Sunny, waterfront home w/ a private pool, furnished patio, & boat slip",174777032,Vacasa Florida,,Fort Lauderdale,26.1592,-80.10399,Entire home/apt,455,3,12,2021-02-28,0.39,3,343
29151312,Elegant Ultra-Modern Home with Pool & Hot Tub,104693659,TurnKey Vacation Rentals,,Pompano Beach,26.2506,-80.08687,Entire home/apt,200,2,25,2021-04-19,0.86,53,295
29154089,Kat's Awesome 1/1 Remodeled unit in Dania Beach,50924892,Katherine,,Dania Beach,26.05182,-80.14197,Entire home/apt,85,1,142,2021-04-16,4.67,5,113
29157219,Tropical Relaxing Oasis @ The Parrot House,219712390,Sasha,,Fort Lauderdale,26.11335,-80.1574,Entire home/apt,446,5,13,2021-03-01,0.45,1,132
29160461,Casa Lago in Fort Lauderdale,37904124,Hector,,Fort Lauderdale,26.14831,-80.12278,Entire home/apt,375,3,62,2021-04-16,2.09,2,110
29160577,Las olas y el viento,216114502,Candelaria,,Hallandale Beach,25.98619,-80.11812,Entire home/apt,120,1,15,2021-04-15,0.50,1,223
29161775,The Pembroke Pines Getaway!,219753637,Tyshika,,Pembroke Pines,26.00731,-80.30251,Entire home/apt,230,1,0,,,1,364
29177463,Charming Hidden Jewel,219856718,Andrea,,Oakland Park,26.18852,-80.13016,Entire home/apt,143,2,42,2020-03-17,1.42,1,0
29205689,Hallandale beach  -Tides -1 dormi vista mar  -5 M,163689847,Evangelina,,Hollywood,25.98801,-80.11759,Entire home/apt,130,3,29,2021-04-16,1.03,3,301
29209375,"Cozy & clean Apt. 0.8 miles to the beach, Unit #1.",220078116,R.D.,,Deerfield Beach,26.31443,-80.08721,Entire home/apt,100,3,53,2021-04-17,1.87,5,71
29212688,Modern studio APT. 0.8 miles to the beach. Unit #2,220078116,R.D.,,Deerfield Beach,26.31209,-80.08666,Entire home/apt,99,3,60,2021-04-04,2.11,5,86
29226887,BeachWalk  Resort Aptmt with amazing view! 2Bed/2B,80349431,Nicolas And Angela,,Hallandale Beach,25.98621,-80.13622,Entire home/apt,173,2,4,2021-03-27,0.52,3,20
29230869,Hollywood beach  Departamento en la playa - 12E,163689847,Evangelina,,Hollywood,25.99025,-80.11793,Entire home/apt,180,3,14,2021-04-11,0.48,3,307
29231752,Zen Vacation Rentals Ocean Front Nela,7624914,Laure,,Hallandale Beach,25.98614,-80.11782,Entire home/apt,454,3,17,2021-03-14,0.62,20,321
29231862,Beach Modern apartment with backyard★ A+Location,157848522,Patrizia,,Hollywood,25.99797,-80.14109,Entire home/apt,89,3,71,2021-04-20,2.33,10,183
29232495,"Zen VR, Direct Ocean Front Deluxe 3 Bedrooms",7624914,Laure,,Hallandale Beach,25.98596,-80.11953,Entire home/apt,749,3,14,2021-02-27,0.57,20,327
29233483,Fort Lauderdale Marina Home,49193805,Shelley,,Fort Lauderdale,26.09672,-80.16201,Entire home/apt,350,7,0,,,28,320
29234472,Private Hollywood Apt Close To Beach & Hard Rock,46632693,Juan,,Hollywood,26.01425,-80.15703,Entire home/apt,79,28,29,2020-09-19,0.97,3,234
29235814,➦Rocking 2BR| Near Hard Rock Casino | Hollywood,139646304,Shani & Ariel,,Hollywood,26.01077,-80.21078,Entire home/apt,202,1,86,2021-03-11,2.80,10,166
29237429,Satyside Bungalow Steps To The Beach,25372446,Alida,,Pompano Beach,26.22774,-80.09049,Entire home/apt,142,3,41,2021-03-30,1.36,3,1
29240524,#3: Heated Pool & Kid Friendly,4246703,Matthew,,Fort Lauderdale,26.08821,-80.15639,Entire home/apt,245,1,102,2021-04-11,3.34,47,171
29249935,#5: Heated Pool & Kid Friendly,4246703,Matthew,,Fort Lauderdale,26.08865,-80.15642,Entire home/apt,116,1,13,2021-04-16,0.42,47,140
29252391,"2018 Town Home, just steps from Beach",146781135,Jim,,Fort Lauderdale,26.12764,-80.10704,Entire home/apt,339,4,8,2020-12-28,0.28,1,43
29252452,#6: Heated Pool & Spacious Home Office,4246703,Matthew,,Fort Lauderdale,26.08865,-80.15642,Entire home/apt,124,1,81,2021-02-26,2.63,47,158
29260467,Waterfront Oasis | 3 Bedrooms in SE Ft. Lauderdale,118119456,Lauri,,Fort Lauderdale,26.10457,-80.12971,Entire home/apt,195,3,92,2021-04-19,3.03,1,222
29274272,2-Apartment Getaway at a Resort (Mizner Place),88540990,Joyce,,Weston,26.09713,-80.37782,Private room,220,4,0,,,1,0
29276339,Desoto Beach House - Relaxed beach living - 1/1,8653380,Brian And Aleyda,,Hollywood,26.05009,-80.11353,Entire home/apt,175,4,39,2021-04-24,1.29,3,312
29277255,Direct Oceanview 2/2 Beachfront Condo in the Tides,220148845,Maria,,Hollywood,25.98945,-80.11903,Entire home/apt,258,2,60,2021-04-14,1.97,2,290
29279198,Art home in Coral Springs,48519747,Stella,,Coral Springs,26.27314,-80.23636,Private room,65,5,1,2020-02-09,0.07,1,179
29282572,The Suite,220613482,Burt,,Hallandale Beach,25.992,-80.13952,Entire home/apt,70,5,22,2020-07-07,0.72,2,128
29301461,Paradise Pool House within 1.5 mil to the beach.,220726268,"Elkjlk  Llc,",,Deerfield Beach,26.29801,-80.09798,Entire home/apt,140,3,103,2021-04-23,3.81,1,1
29304050,Lovely Stay in a Cozy Studio,133021893,Edgar,,Cooper City,26.05562,-80.27962,Private room,50,2,96,2021-04-23,3.15,1,269
29304539,Decadent Quarters,2609518,Bram,,Hollywood,26.00682,-80.1572,Entire home/apt,500,3,105,2021-04-18,3.57,10,190
29308295,My red and white studio on the beach!,182674966,YaYa,,Fort Lauderdale,26.17814,-80.09728,Private room,136,2,59,2021-03-26,1.97,2,240
29309749,#1 | Heated Pool | Kid Friendly | Grill & Patio,4246703,Matthew,,Fort Lauderdale,26.08823,-80.15657,Entire home/apt,149,1,113,2021-04-16,3.68,47,159
29326151,One Bedroom and Bathroom,220918236,Delsia,,Miramar,25.98795,-80.29393,Private room,40,1,5,2018-11-05,0.16,1,362
29334056,The Pearl of Pembroke( 10 min from Sawgrass Mall ),220985267,Alfredo,,Pembroke Pines,26.02821,-80.28219,Private room,55,2,5,2018-11-24,0.17,1,0
29337474,Hollywood House close to beach and downtown,220622364,Hector,,Hollywood,26.00355,-80.1637,Entire home/apt,126,3,39,2021-04-25,1.32,1,146
29337944,Remodeled Fort Lauderdale Home w/Shared Pool!,126641496,Evolve Vacation Rental,,Fort Lauderdale,26.14014,-80.14271,Entire home/apt,183,4,32,2021-04-15,1.06,49,319
29339206,Lo mejor de Miami,162510023,Lorena,,Hallandale Beach,25.98686,-80.11789,Entire home/apt,305,4,1,2021-04-24,1,6,331
29342470,Intercoastal Gem with Breathtaking Views,873551,Sam,,Hollywood,26.02451,-80.11611,Entire home/apt,115,4,37,2021-04-20,1.23,2,246
29359927,3 Walking distance to beach. Free parking andWi-fi,221182862,Fay,,Fort Lauderdale,26.14602,-80.11095,Entire home/apt,57,30,27,2020-11-30,0.93,2,260
29360017,Sea Life Villa,191290036,Jonathan,,Fort Lauderdale,26.13343,-80.12619,Entire home/apt,180,3,60,2021-03-29,1.98,6,48
29361302,Stylish Hollywood House,89412188,,,Hollywood,26.02449,-80.1405,Entire home/apt,500,3,4,2019-05-13,0.15,1,178
29366547,APTS 1Br $ available on july 2021,7466634,Jil,,Miramar,25.98787,-80.24106,Entire home/apt,200,10,3,2019-05-13,0.10,1,358
29369757,Pristine Apartment Just 1 Block to Deerfield Beach,126641496,Evolve Vacation Rental,,Deerfield Beach,26.31251,-80.07982,Entire home/apt,107,2,2,2019-03-20,0.07,49,0
29382435,"MARRIOTT'S BEACHPLACE TOWERS 50% OFF, 1BedVilla",22008615,,,Fort Lauderdale,26.12193,-80.10443,Entire home/apt,176,7,0,,,2,1
29383224,"Miami - Hollywood Beach at Tides, sobre la  playa",91170029,Carlos,,Hollywood,25.98842,-80.11742,Entire home/apt,102,3,28,2021-04-11,1.00,1,209
29388329,"Shared room, Hostel Home",103610385,David,,Hollywood,25.99927,-80.15065,Shared room,21,1,39,2021-04-03,1.27,13,46
29390298,Palm Lake House,221408097,Jonathan,,Oakland Park,26.1791,-80.1239,Entire home/apt,626,4,72,2021-04-26,2.38,4,72
29390804,Villa Sphynx-Beautiful  3/2 Waterfront views,67503225,Jonathan,,Wilton Manors,26.16121,-80.11839,Entire home/apt,339,30,25,2021-04-12,0.83,1,68
29396835,Wilton Manors Chelsea Apartment,96579834,Michael,,Wilton Manors,26.16421,-80.14483,Entire home/apt,89,1,57,2021-04-24,1.90,3,77
29411381,large private room -king bed,124547719,Robert,,Hollywood,26.00547,-80.15842,Private room,45,1,37,2020-03-15,1.21,3,240
29411826,Perfect Family Getaway on Hollywood Beach 3,221224464,Angela,,Hollywood,26.01652,-80.11734,Entire home/apt,145,2,4,2021-04-03,3.53,3,24
29412107,Private Entrance Upscale Immaculate Posh Studio,38859041,Bill,,Dania Beach,26.06514,-80.17929,Entire home/apt,87,6,18,2021-04-21,0.60,5,263
29413765,"HYDE-1508 / Lovely Ocean view, 2 Bed 2 Bath at The Hyde Resort",51433847,Fernando,,Hallandale Beach,25.98621,-80.11786,Entire home/apt,304,2,2,2020-07-14,0.08,30,245
29415609,Private Room 2 - Shared Bathroom,70361702,Angela,,Coral Springs,26.25338,-80.23788,Private room,39,1,24,2020-11-04,0.80,3,52
29416433,Hyde-1507 / Luxury 1 bedroom apartment at hyde resort,51433847,Fernando,,Hallandale Beach,25.98646,-80.11824,Entire home/apt,321,2,2,2020-07-16,0.12,30,218
29417119,"HYDE-1803 / Stunning Ocean Views, 2 Bed 2 Bath",51433847,Fernando,,Hollywood,25.98703,-80.11902,Entire home/apt,374,2,5,2021-03-21,0.37,30,232
29417865,Casa Mansion,33870641,Willie,,Southwest Ranches,26.04802,-80.33975,Entire home/apt,600,7,0,,,4,25
29433826,Supe Cute 1 Bedroom Villa in Ft Laud/Wilton Manor,66081352,Adam,,Fort Lauderdale,26.14706,-80.13876,Entire home/apt,66,28,11,2021-04-01,0.54,5,0
29435624,Hollywood Private House Close to Beach and Casino,5260661,Yoni,,Hollywood,26.02491,-80.15129,Entire home/apt,149,1,160,2021-04-19,5.22,9,81
29442110,Cómodo y acogedor espacio en el centro de Miramar.,221776110,Katherine,,Miramar,25.98922,-80.30966,Private room,60,2,20,2019-12-09,0.66,1,79
29460218,"** STUNNING, MODERN & QUIET BEACH HOUSE **",58397044,Rocky,,Hollywood,26.05139,-80.11447,Entire home/apt,333,3,15,2021-03-21,0.53,2,216
29462752,"Vacation Village at Weston: 1-BR Type B, Sleep 4",27042710,Igor,,Weston,26.12668,-80.37224,Entire home/apt,115,7,1,2021-04-16,1,12,362
29476716,Modern Oasis,222007567,Sean,,Fort Lauderdale,26.12912,-80.12685,Entire home/apt,414,3,24,2021-01-14,0.85,1,136
29481412,Luxury SouthWest Corner Suite+35Floor Great Views!,1833853,Ricardo,,Hollywood,25.9871,-80.11987,Entire home/apt,549,3,10,2021-04-04,0.35,136,128
29483552,Family Home Vacation spot,175654055,Johnny,,Miramar,25.9833,-80.25369,Entire home/apt,200,1,0,,,1,30
29486933,SeaGrass - Modern pool bungalow in  Ft Lauderdale!,103016878,Jill And Ron,,Fort Lauderdale,26.142,-80.12745,Entire home/apt,189,3,62,2021-04-25,2.10,4,285
29488879,Private Beach Villa in Tropical Paradise,8917748,Tatiana,,Hollywood,26.05032,-80.1128,Entire home/apt,1250,4,1,2021-04-19,1,5,264
29489172,Modern 3b/2Bth  4mi. HardRockStadium &Hotel Casino,222095720,Katia,,Miramar,25.98831,-80.20901,Entire home/apt,89,2,95,2021-04-19,3.35,1,28
29491209,5 ⭐️ Tropical Oasis | ROOFTOP infinity POOL + Hot Tub on Hollywood Boardwalk,221741811,Stay Sol,,Hollywood,26.01608,-80.11572,Entire home/apt,186,2,16,2021-04-26,1.58,3,335
29491448,★ 5 ★Beachfront Condo-ROOFTOP  POOL - Front Oceanview BALCONY,221741811,Stay Sol,,Hallandale Beach,25.98616,-80.11986,Entire home/apt,249,2,29,2021-04-02,1.08,3,138
29493204,Pompano Beach Hidden Gem,40529209,Kathleen,,Pompano Beach,26.23208,-80.09688,Entire home/apt,150,3,2,2020-08-06,0.08,1,1
29501565,The SandBar - Modern pool 2 BR in Fort Lauderdale!,103016878,Jill And Ron,,Fort Lauderdale,26.14231,-80.12675,Entire home/apt,199,3,94,2021-04-25,3.18,4,274
29511071,Gorgeous apt. in Forth Lauderdale / Pompano Beach,169279769,Charlie,,Pompano Beach,26.21391,-80.16484,Shared room,120,10,0,,,2,83
29513964,QUIET BEACH & FRESH SEAFOOD 1 block from beach 2BD,104250773,Annie,,Pompano Beach,26.23709,-80.09097,Entire home/apt,104,1,26,2021-04-08,0.88,3,169
29517313,PH - Oceano Azul,152980266,Michelle & Jim,,Hollywood,25.99754,-80.1169,Entire home/apt,120,90,1,2019-06-30,0.04,3,358
29535171,Bedroom with private bathroom,9166773,Nikolai,,Hallandale Beach,25.97831,-80.11932,Private room,60,3,24,2021-04-05,0.81,1,362
29538763,"Best Tourist Destination, very close SawgrassMall",222405473,Zaida,,Davie,26.11469,-80.33688,Private room,40,2,81,2021-03-25,2.70,1,216
29539717,The Oasis At Victoria Park,191290036,Jonathan,,Fort Lauderdale,26.13394,-80.12718,Entire home/apt,4857,1,1,2020-03-08,0.07,6,60
29548752,3 Bedroom 2 Bath Sanitized Charming Homew King Bed,126790725,Emily,,Fort Lauderdale,26.10224,-80.14756,Entire home/apt,149,5,73,2021-04-24,2.46,1,0
29559586,Beautiful private 2/1 unit close to everything,40144101,Joel,,Fort Lauderdale,26.14743,-80.14718,Entire home/apt,65,5,31,2020-09-23,1.03,1,0
29566676,Bougainvillea -FLL Airport 10 mins/Port Everglades,222599658,Philip,,Dania Beach,26.06472,-80.18053,Private room,50,1,354,2021-04-23,11.72,2,58
29569036,"Private 1 bd/bath, close to Hard Rock Casino",98330376,Lilian,,Pembroke Pines,26.0247,-80.24345,Private room,40,2,46,2020-02-24,1.53,1,1
29588068,Waterfront Seaside Dreams Tiki Villa - Pool,9443719,Ida Annika,,Lighthouse Point,26.29262,-80.08524,Entire home/apt,1270,30,7,2021-02-22,0.27,10,178
29604656,New deco privet apartment 202,49213071,Maor,,Oakland Park,26.18232,-80.12034,Entire home/apt,95,5,58,2021-04-11,1.94,15,354
29625457,Apartment 103 Studio with Garden and Pool Views,7974042,Russel,,Unincorporated,26.13251,-80.17896,Entire home/apt,227,1,2,2020-07-05,0.12,11,340
29626000,"Fully equiped, ocean front, pool, parking",130472258,Elianne,,Hollywood,25.98711,-80.11863,Entire home/apt,114,5,19,2021-04-22,0.64,7,111
29626229,Apartment 104 One Bedroom King Bed with Garden and Pool Views (Accessible),7974042,Russel,,Unincorporated,26.13251,-80.17896,Entire home/apt,253,1,0,,,11,318
29626408,Apartment 106 Deluxe Two Bedroom King and Two Twin Beds with Private Balcony and Canal Views (Accessible),7974042,Russel,,Unincorporated,26.13251,-80.17896,Entire home/apt,341,1,1,2021-03-16,0.70,11,263
29626880,Apartment 108 Deluxe One Bedroom with King Bed and Canal Views,7974042,Russel,,Unincorporated,26.13251,-80.17896,Entire home/apt,301,1,0,,,11,263
29627505,Apartment 201 One Bedroom King Bed with Private Balcony and City Views,7974042,Russel,,Unincorporated,26.13251,-80.17896,Entire home/apt,261,1,0,,,11,304
29627681,Apartment 203 One Bedroom Two Full Sized Beds with Garden and Pool Views,7974042,Russel,,Unincorporated,26.13251,-80.17896,Entire home/apt,261,1,2,2020-07-05,0.07,11,363
29627710,Apartment 204 One Bedroom King Bed with Garden and Pool Views,7974042,Russel,,Unincorporated,26.13251,-80.17896,Entire home/apt,253,1,0,,,11,360
29628037,Apartment 206 Deluxe Two Bedrooms with King and Two Twin Beds with Private Balcony and Canal Views,7974042,Russel,,Unincorporated,26.13251,-80.17896,Entire home/apt,344,1,2,2021-04-10,0.88,11,306
29628059,Apartment 208 Deluxe Two Bedroom King and Two Twin Beds with Private Balcony and Canal Waterway Views,7974042,Russel,,Unincorporated,26.13251,-80.17896,Entire home/apt,381,1,1,2021-02-28,0.51,11,270
29628097,Apartment 207 Deluxe Studio King Bed with Canal Waterway Views,7974042,Russel,,Unincorporated,26.13251,-80.17896,Entire home/apt,289,1,0,,,11,303
29628484,3BR/3BA Beach House - Short Walk to Pier!,63824862,Bradley & Melissa,,Lauderdale By The Sea,26.19474,-80.09769,Entire home/apt,163,2,73,2021-04-21,2.51,54,70
29629018,Casa Tortuga,2177826,Paul,,Dania Beach,26.04085,-80.14744,Entire home/apt,100,5,40,2021-04-24,1.34,1,277
29629489,!!!!!!! Walk To Everything - Garden View !!!!!!!!,63824862,Bradley & Melissa,,Lauderdale By The Sea,26.19466,-80.09798,Entire home/apt,87,1,108,2021-04-27,3.78,54,53
29629613,Hidden Palms - D,63824862,Bradley & Melissa,,Wilton Manors,26.15821,-80.14593,Entire home/apt,70,1,127,2021-04-20,4.45,54,101
29631483,Beautiful 16th floor Ocean view right on the beach,223050145,Viktor,,Hollywood,25.98811,-80.11906,Entire home/apt,221,4,53,2021-03-16,1.79,2,279
29631512,"Clean, Good location.",65280395,Antonio,,Fort Lauderdale,26.12441,-80.16063,Private room,35,1,30,2019-05-26,1.02,1,48
29645659,Miami! 1512 HYDE Beach Ocean view,130937953,Ammos Vacation Rentals,,Hollywood,25.9868,-80.11974,Entire home/apt,214,1,24,2021-02-09,0.84,31,327
29645699,Miami! 3312 HYDE Beach Panoramic Ocean view,130937953,Ammos Vacation Rentals,,Hollywood,25.98714,-80.11981,Entire home/apt,228,1,45,2021-04-19,1.56,31,126
29645702,Miami! 4012 HYDE Beach Penthouse Panoramic Ocean,130937953,Ammos Vacation Rentals,,Hallandale Beach,25.9856,-80.11889,Entire home/apt,235,1,46,2021-03-14,1.59,31,313
29647798,Ocean front resort,48525221,Adam,,Pompano Beach,26.25099,-80.08664,Private room,1600,7,0,,,1,0
