id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16859530,Paradise a block from the beach,57675417,Zachary,,Mission Bay,32.77561,-117.25106,Private room,107,1,308,2021-07-11,7.84,1,73
16871957,"Mermaid's Cove, Nestled between Beach and Bay!",8735628,Cindy,,Mission Bay,32.7733,-117.25034,Entire home/apt,446,3,22,2021-06-24,0.62,27,315
16872211,Triton's Castle Overlooking Beach and Bay!,8735628,Cindy,,Mission Bay,32.77323,-117.25046,Entire home/apt,594,3,17,2021-06-24,0.36,27,46
16872314,San Diego Private Casita,19799180,Susan,,South Park,32.72042,-117.12774,Entire home/apt,75,2,252,2021-07-07,5.37,1,247
16873028,Chic & cozy home w/ ocean views - walk to the beach & downtown Ocean Beach!,111814852,Vacasa California,,Ocean Beach,32.74945,-117.25065,Entire home/apt,310,1,27,2020-03-20,0.76,11,349
16873035,"Updated La Jolla Shores home w/ ocean view, fireplace, patio, & gas grill!",111814852,Vacasa California,,La Jolla,32.86002,-117.25496,Entire home/apt,458,2,27,2021-03-27,1.29,11,342
16874016,Relax in a 1920's Bungalow with Original Charm,2044077,Donna,,Midtown,32.74712,-117.163,Entire home/apt,249,2,170,2021-07-05,3.95,4,162
16928706,Four cottages on Brighton,39281841,Katrina,,Ocean Beach,32.75089,-117.25037,Entire home/apt,1349,7,2,2017-06-11,0.04,8,365
16930257,See the Sea - 3 Bedroom Ocean Front Condo #10,64443919,San Diego Sunset,,Pacific Beach,32.79592,-117.25622,Entire home/apt,695,3,9,2021-05-09,0.23,34,209
16948576,Asbury Townhouse by 710 Vacation Rentals | Private Rooftop Patio!,88168913,710 Vacation,,Mission Bay,32.76076,-117.25073,Entire home/apt,630,1,24,2021-03-10,0.68,190,322
16948577,"Cornish Residence by 710 Vacation Rentals | Ocean Views, Private Yard w/Jacuzzi",88168913,710 Vacation,,Wooded Area,32.7216,-117.25345,Entire home/apt,1139,1,25,2021-06-28,1.12,190,323
16948579,Queenstown8 by 710 Vacation Rentals | Condo w/2 King Beds & Ocean Views,88168913,710 Vacation,,Mission Bay,32.78384,-117.25372,Entire home/apt,590,1,8,2020-09-23,0.22,190,285
16948608,Lovely Family Getaway. A Short Walk From the Beach,27650600,Pedro & Natalie,,Ocean Beach,32.75291,-117.2485,Entire home/apt,519,1,218,2021-07-09,4.35,9,324
16959895,"Cozy, Warm, mem. foam queen, full bath, fridge",113402566,Jason,,Clairemont Mesa,32.81784,-117.17253,Private room,39,1,364,2021-07-06,7.00,2,300
16961318,Comfortable Hillcrest 1Bedroom Apt,62008686,Leni,,Midtown,32.74624,-117.16034,Entire home/apt,123,3,209,2021-07-11,5.21,8,2
16963990,Sweet Home Stay - Modern Hillcrest Bungalow,113447242,Nicole,,Old Town,32.75326,-117.16412,Entire home/apt,127,2,276,2021-07-04,6.13,3,82
16971858,The Best value in Mission Beach 3 bdrms,15031363,John,,Mission Bay,32.78326,-117.25333,Entire home/apt,300,4,36,2021-06-22,1.01,2,40
16972797,"Bette's Beach House walk to beach, restaurants & shops.",113421970,La Jolla,,La Jolla,32.83036,-117.27328,Entire home/apt,491,1,26,2021-06-18,0.66,59,275
16972798,"Bonair Beach House, Gateway to Windansea Beach!",113421970,La Jolla,,La Jolla,32.82945,-117.27932,Entire home/apt,381,1,60,2021-06-26,2.22,59,320
16972800,Blue Topaz in the Heart of the Village of La Jolla.,113421970,La Jolla,,La Jolla,32.84409,-117.27611,Entire home/apt,221,1,55,2021-06-27,1.24,59,224
16972802,Coastal Breeze - just steps to Windansea Beach,113421970,La Jolla,,La Jolla,32.82925,-117.27911,Entire home/apt,408,1,35,2021-06-21,0.74,59,219
16972806,"La Jolla Cottage, cutest cottage at Windansea Beach!",113421970,La Jolla,,La Jolla,32.82977,-117.2749,Entire home/apt,282,1,49,2021-02-12,1.82,59,257
16972812,OB Beach House - Fabulous Cottage in Ocean Beach!,113421970,La Jolla,,Ocean Beach,32.75017,-117.24476,Entire home/apt,375,1,94,2021-06-16,1.98,59,274
16972813,"OB Bungalow set in tropical gardens with Jacuzzi, bbq, Wifi, and dog friendly!",113421970,La Jolla,,Ocean Beach,32.74121,-117.25374,Entire home/apt,225,1,82,2021-06-04,1.71,59,323
16972814,"OB Tropics, 2 bedroom, gated community with spa, pet friendly in Ocean Beach.",113421970,La Jolla,,Ocean Beach,32.74082,-117.25217,Entire home/apt,276,1,81,2021-06-20,1.67,59,271
16972816,"OB Palms, tropical gardens, spa and dog bath in Ocean Beach,",113421970,La Jolla,,Ocean Beach,32.73958,-117.25399,Entire home/apt,212,1,57,2021-06-10,4.54,59,298
16972820,Point Loma Woods with pool in beautiful mid century home.,113421970,La Jolla,,Wooded Area,32.71694,-117.24546,Entire home/apt,565,1,42,2021-05-31,1.96,59,115
16996937,"Pacific Sunset, OCEAN FRONT W/Parking & Laundry",64443919,San Diego Sunset,,Mission Bay,32.77902,-117.25311,Entire home/apt,569,3,41,2021-06-01,0.81,34,296
17013952,"Mermaid's Penthouse, COZY 2 Bedroom OCEAN FRONT",64443919,San Diego Sunset,,Mission Bay,32.78904,-117.25458,Entire home/apt,475,3,21,2021-05-24,0.92,34,266
17014920,Private room by Sail Bay,103708008,Kevin,,Old Town,32.74675,-117.19149,Private room,105,90,35,2018-05-07,0.69,1,89
17015726,Urban Zen Retreat,9652590,David,,City Heights West,32.73144,-117.10827,Entire home/apt,105,2,83,2020-01-11,1.70,1,253
17026092,Better Together! Mermaid Cove And Tritons Castle!,8735628,Cindy,,Mission Bay,32.7733,-117.25034,Entire home/apt,793,3,0,,,27,314
17026257,New Daily Rates and 25% Long Term discounts.,82677978,Gail,,Pacific Beach,32.80904,-117.23654,Entire home/apt,199,7,4,2018-04-15,0.09,1,75
17026846,"Unique Bayside Deal, Combine 2 Units!",8735628,Cindy,,Mission Bay,32.78118,-117.25137,Entire home/apt,1089,3,22,2020-06-19,0.60,27,192
17027560,Three cottages on Brighton,39281841,Katrina,,Ocean Beach,32.75209,-117.2486,Entire home/apt,1049,7,2,2017-07-16,0.04,8,365
17030846,Hillcrest Bali-centric Studio,62008686,Leni,,Midtown,32.74481,-117.16108,Entire home/apt,127,3,257,2021-07-11,5.32,8,4
17036536,Sunny San Diego Gem w/ Private Hot Tub,111987545,TurnKey Vacation Rentals,,Midtown,32.74242,-117.17195,Entire home/apt,137,3,58,2021-05-30,1.63,36,346
17039442,Perfect Family Getaway. Walk to the Beach & Roof Deck Views.,27650600,Pedro & Natalie,,Ocean Beach,32.75308,-117.24833,Entire home/apt,520,1,133,2021-07-12,2.78,9,329
17040655,Peaceful garden oasis at beach,62101646,Jane,,Loma Portal,32.74902,-117.24049,Entire home/apt,150,13,110,2021-05-29,2.55,2,22
17042592,Your Home Away From Home in North Park,21768117,Danielle,,North Hills,32.74969,-117.12929,Entire home/apt,93,31,6,2020-05-07,0.16,1,269
17043941,Simple little place by the beach,114385716,Patrick,,Pacific Beach,32.79787,-117.25454,Entire home/apt,250,1,26,2021-05-29,0.54,1,2
17072361,Gorgeous 1 BR in ♥ of San Diego & 150 Mbps Wi-Fi !,34121078,Noelia,,Gaslamp Quarter,32.71012,-117.15961,Entire home/apt,108,29,16,2021-06-17,0.61,1,162
17073436,Cozy Combo Cottages! Close to Belmont Park!,8735628,Cindy,,Mission Bay,32.77305,-117.2504,Entire home/apt,743,3,8,2021-06-30,0.16,27,46
17073817,Savor Panoramic Harbor and Skyline Views near Shelter Island,57813998,Laura,,Wooded Area,32.71939,-117.23646,Entire home/apt,564,3,145,2021-06-28,8.24,1,106
17075064,Maison D'oiseaux,44129,Elizabeth,,North Hills,32.76263,-117.13122,Entire home/apt,114,2,264,2021-07-11,9.84,1,7
17095818,/\ The Simply San Diego Studio \/,45247495,Carlos,,City Heights West,32.75486,-117.12415,Private room,68,30,22,2021-06-17,0.46,1,64
17097932,"Open Concept, Bright  Airy Apt w/Balcony & Parking",8875994,Janella,,South Park,32.71735,-117.12408,Entire home/apt,122,7,17,2021-03-21,0.41,17,346
17099811,Large Furnished Master Bedroom + Private .5 bath,16308848,Robert,,Clairemont Mesa,32.81887,-117.17284,Private room,200,10,3,2017-08-05,0.06,2,163
17108548,☆ Luxurious Art Deco 2-BR Penthouse ❀ 6 guests  ☆,107044391,Ryan,,North Hills,32.75205,-117.14079,Entire home/apt,178,1,289,2020-11-30,6.50,3,17
17109841,Cottage by the Beach!!,180588876,Abby,,Ocean Beach,32.753,-117.24767,Entire home/apt,350,1,247,2021-07-11,7.45,3,337
17120504,Heaven's a Little Closer in a Cottage By the Sea!,16507510,Lisa,,Mission Bay,32.78228,-117.25185,Entire home/apt,449,5,69,2021-05-26,2.33,1,151
17122493,Oceanview New Custom condo with Roof deck,8992436,Lorraine,,La Jolla,32.83114,-117.27714,Entire home/apt,336,3,95,2021-06-16,2.50,2,287
17127009,Beautiful studio in SAN Diego down town,115110550,Camilla,,Core,32.71561,-117.15442,Entire home/apt,93,31,7,2021-06-06,0.23,1,130
17134629,Neal's Nautical Nest,10705891,"Drew, Neal, And Aimee",,Mission Bay,32.78594,-117.23628,Entire home/apt,256,2,100,2021-07-11,1.92,7,312
17136824,Two cottages on Brighton,39281841,Katrina,,Ocean Beach,32.75249,-117.24836,Entire home/apt,674,7,1,2017-07-09,0.02,8,365
17138468,NOT AVAILABLE,79755951,Juan Carlos,,La Jolla,32.8408,-117.27439,Entire home/apt,1400,30,2,2017-08-31,0.04,1,364
17154023,"Best in Pacific Beach, 2bedroom+loft!! 5*sanitized",102929864,Laura,,Pacific Beach,32.80312,-117.23504,Entire home/apt,185,3,203,2021-07-12,4.72,6,201
17170094,⚾︎ Adorable Old World 1905 Building Walk to All ⚾︎,115503645,Mudville Flats Boutique Hotel,,East Village,32.71333,-117.15536,Entire home/apt,249,1,42,2020-08-09,1.04,4,165
17170538,Panoramic View and more,89704516,Kim,,Pacific Beach,32.8011,-117.25864,Entire home/apt,600,5,2,2019-08-13,0.08,8,205
17184647,"⭐Charming⭐ Studio in San Diego w/ Roku, HBO, WiFi",107044391,Ryan,,North Hills,32.752,-117.14079,Entire home/apt,108,1,290,2020-11-29,14.87,3,17
17190346,Home sweet home!,3263970,Iain,,Rancho Penasquitos,32.97317,-117.12568,Private room,59,1,104,2021-07-11,2.60,2,166
17207222,Cozy detached 1 bedroom 1 bath,29286002,Ruth,,Bay Ho,32.83247,-117.22964,Private room,80,2,185,2021-07-08,5.96,1,318
17219301,Pacific Beach Hideaway Fireplace Patio and Bikes,21532,Lisa,,Pacific Beach,32.80731,-117.23327,Entire home/apt,130,1,494,2021-07-13,18.90,2,38
17237362,Carmel Valley Home with views and close to beach,72697,Ryan,,Carmel Valley,32.94924,-117.21475,Entire home/apt,400,21,0,,,1,143
17240644,Hillcrest getaway in perfect SD central location,5002314,Jeff,,Old Town,32.75261,-117.16297,Entire home/apt,199,1,162,2021-06-26,4.47,16,325
17251913,"Great Home, Neighborhood & Location - Hot Tub!",110046958,Chris,,North Hills,32.76491,-117.1368,Entire home/apt,392,4,140,2021-06-24,3.03,3,257
17253958,Beach Sanctuary> Private Bungalow> Yard> Hot Tub,116267138,Michael,,Pacific Beach,32.80093,-117.24911,Entire home/apt,407,3,95,2021-06-07,3.28,1,84
17254684,Ocean Point 410 VERY CLEAN W/ GREAT VIEWS!,64443919,San Diego Sunset,,Pacific Beach,32.79865,-117.25723,Entire home/apt,250,3,17,2021-06-28,0.40,34,256
17270495,Spacious apartment with King and Queen beds.,22863240,Shelly,,Loma Portal,32.75034,-117.23354,Entire home/apt,253,2,86,2021-04-25,2.39,2,11
17272259,Modern 4BR Family Friendly House by La Jolla/UCSD,116471959,Naomi,,University City,32.85996,-117.19961,Entire home/apt,542,7,91,2021-07-07,2.20,1,24
17283441,Lovely 1926 Spanish House in Hip Neighborhood,66676034,Summer & Jonathan,,Normal Heights,32.76088,-117.11682,Entire home/apt,128,3,167,2021-06-22,6.19,2,36
17284581,Perfect Downtown Ballpark Condo!,29286398,Christine,,East Village,32.71052,-117.15721,Entire home/apt,193,30,0,,,57,312
17300258,Gaslamp Luxury,92503763,Levi,,Gaslamp Quarter,32.7102,-117.16063,Entire home/apt,260,30,3,2021-07-12,0.07,1,132
17301784,Condo in the middle of Birdrock La Jolla,13073893,Paola,,La Jolla,32.81257,-117.26708,Entire home/apt,150,90,1,2018-01-12,0.02,1,189
17317273,2852 Mission Blvd,60373371,Denise,,Mission Bay,32.76557,-117.25186,Entire home/apt,200,1,69,2020-11-14,1.41,18,140
17333003,WorldMark San Diego - Balboa Park,91214395,Randi,,East Village,32.7184,-117.15344,Entire home/apt,229,2,0,,,3,333
17333343,Inn at the Park,91214395,Randi,,Midtown,32.73921,-117.16054,Entire home/apt,235,2,1,2017-12-14,0.02,3,194
17333625,WorldMark San Diego  - Mission Valley,91214395,Randi,,West University Heights,32.76261,-117.16036,Entire home/apt,244,2,0,,,3,341
17346233,"Casita Verona Beach Bungalow, San Diego California",108083192,Carlos,,Mission Bay,32.78663,-117.25407,Entire home/apt,560,2,116,2021-07-09,2.37,1,157
17358716,"DOWNTOWN-Easy Location, Parking, Gaslamp",91139346,Sam,,Grant Hill,32.71199,-117.14663,Entire home/apt,518,2,0,,,1,365
17366874,"Completely Upgraded 4 BR 3 Bath,Steps To Ocean/Bay",653904,Toni,,Mission Bay,32.7809,-117.25267,Entire home/apt,607,7,17,2021-06-07,0.32,1,180
17383424,Mediterranean Villa in San Diego Suburbs!,51766460,Claudia,,Rancho Bernadino,33.03866,-117.0823,Entire home/apt,311,2,49,2020-03-09,1.26,1,195
17402732,2856 Mission Blvd,60373371,Denise,,Mission Bay,32.76416,-117.25255,Entire home/apt,225,1,60,2021-03-30,1.56,18,320
17403362,"Large, Clean Condo w/Amenities- Great Location!",1028043,Jesse,,Mission Bay,32.7919,-117.23901,Entire home/apt,204,1,48,2020-11-05,1.33,39,335
17405976,Spacious Beach Bungalow F-1,9624153,Dixie & Jules,,Mission Bay,32.77371,-117.2524,Entire home/apt,710,3,17,2019-09-03,0.32,40,47
17409130,Modern Condo in Gaslamp + Parking,3752828,David,,East Village,32.71188,-117.15809,Entire home/apt,350,3,7,2020-03-04,0.21,3,256
17416563,Paradise Found! Remodeled Home in South San Diego,102306868,8 West,,Mission Bay,32.58354,-117.06005,Entire home/apt,136,2,203,2021-07-07,6.14,1,20
17418590,South Mission Getaway B1,9624153,Dixie & Jules,,Mission Bay,32.76548,-117.25063,Entire home/apt,573,3,2,2019-02-18,0.53,40,300
17419379,Original Trolley Car House,9624153,Dixie & Jules,,Mission Bay,32.78758,-117.25366,Entire home/apt,400,3,8,2021-06-01,0.43,40,306
17421654,3440 Yosemite Lovely Crown Point Home,2772383,San Diego,,Mission Bay,32.78223,-117.23622,Entire home/apt,450,3,20,2021-06-13,0.82,25,318
17434909,1 bedroom Apt: Contemporary Spanish Style.,22942772,Aviv,,Midtown,32.7412,-117.17802,Entire home/apt,49,30,125,2020-05-26,2.59,3,134
17457177,3 bedroom home with private ROOFTOP DECK!!!,88022970,Katy,,Mission Bay,32.7779,-117.25149,Entire home/apt,461,5,52,2021-07-06,1.07,1,17
17462590,Oceanfront Gem!  Sand & Surf/Sun & Sunset!,180180980,Mark,,Mission Bay,32.77632,-117.253,Entire home/apt,989,3,70,2021-05-20,3.30,7,208
17464165,The Cozy Room w/Queen Platform Bed,44163524,Annette,,North Clairemont,32.83559,-117.19893,Private room,49,2,369,2020-04-30,7.56,3,272
17469681,Garden View Studio,29990718,Gary,,Cortez Hill,32.72333,-117.15762,Entire home/apt,175,3,199,2021-07-05,4.12,16,45
17473691,BEACH 2 Bedroom-  Bike/Surfboard- 1 block to Beach,15576395,Cam,,Pacific Beach,32.79262,-117.2543,Entire home/apt,325,10,48,2020-06-01,0.97,1,166
17480462,Luxury Townhome2 CDC/DOD Clean Garage BBQ Crib,45608374,Stephanie,,Pacific Beach,32.79371,-117.25125,Entire home/apt,729,7,109,2021-06-29,3.05,18,43
17480793,Charming Pacific Beach Family Home + Den & AC,86174109,Ian,,Pacific Beach,32.79792,-117.23663,Entire home/apt,315,3,145,2021-07-13,4.03,1,222
17481000,Hip Beach Studio steps from the Sea,2855121,Corinne,,Mission Bay,32.78422,-117.25217,Entire home/apt,126,3,255,2021-06-26,6.91,3,23
17494675,Artistic Paradise studio w/ balcony @ downtown,113250858,Bill,,Cortez Hill,32.71947,-117.1576,Entire home/apt,119,1,353,2021-07-09,7.00,4,77
17495892,Private Bedroom - Modern Condo,428969,Charles,,Mission Valley,32.77435,-117.15081,Private room,75,2,29,2019-11-12,0.55,1,121
17497675,Spacious LOFT style living~ Heart of the Gaslamp,1457673,Kit,,East Village,32.71206,-117.15858,Entire home/apt,130,30,3,2021-02-28,0.11,10,348
17514885,❣️Beautiful Loft in the heart of San Diego (Strong WiFi & Parking),59154364,Mayra,,Gaslamp Quarter,32.71313,-117.16027,Entire home/apt,170,1,307,2021-07-11,7.86,11,299
17515996,Modern chic 2bedroom apt by Convention/Gaslamp,89272342,Minnie,,Marina,32.71123,-117.16452,Entire home/apt,400,25,10,2020-03-01,0.19,1,180
17530296,"Bright Apartment, Prime Location for Touring SD!",87822189,Dawna,,Loma Portal,32.74705,-117.23329,Entire home/apt,168,2,60,2021-06-27,2.21,1,225
17530546,2 Bedroom Apt: Bay Views and Comfortable Charm,22942772,Aviv,,Midtown,32.74276,-117.17708,Entire home/apt,85,30,93,2020-03-31,1.91,3,0
17539867,Mission Bay Funhouse and everything is included!,34595001,Alan,,Pacific Beach,32.79335,-117.24587,Entire home/apt,350,28,78,2019-09-30,2.53,2,128
17541330,Spacious Condo 4 Blocks to Beach (+Free Parking),51501892,Conor,,Pacific Beach,32.79957,-117.24918,Entire home/apt,250,3,9,2020-03-01,0.19,2,9
17543185,Ocean 2 Blocks☆Fenced Yard☆AC☆Dogs OK☆3 Parking,3017970,Surf Style,,Pacific Beach,32.80602,-117.25729,Entire home/apt,342,3,26,2021-06-23,0.53,105,238
17543287,Ocean 2 Blocks ☆ Fenced Yards ☆ A/C ☆ Dogs OK,3017970,Surf Style,,Pacific Beach,32.80602,-117.25729,Entire home/apt,1037,3,2,2019-05-06,0.06,105,160
17545130,722 Isthmus Town Home near Belmont Park,2772383,San Diego,,Mission Bay,32.77325,-117.2524,Entire home/apt,596,3,10,2020-07-18,0.20,25,90
17545487,3321 Ocean Front Walk Ground Floor Ocean Front,2772383,San Diego,,Mission Bay,32.77456,-117.25289,Entire home/apt,650,3,20,2021-06-01,0.46,25,286
17546322,Big Comfortable Private Room (SBO),62545593,Nathan,,Encanto,32.70262,-117.06261,Private room,42,1,136,2021-07-06,6.09,3,258
17546434,"Private & Separate place
Near downtown!",79244411,Joe,,Mount Hope,32.70115,-117.09878,Entire home/apt,77,2,310,2021-07-12,6.54,1,32
17562439,Minimalist Dream Downtown w Parking,3109010,Alina,,East Village,32.71545,-117.15284,Entire home/apt,122,30,8,2021-05-23,0.16,1,182
17568998,Beach Retreat♥ Romantic& Fireplace ☝ Remote Office,40489621,Jarrod & Maria,,Mission Bay,32.78939,-117.2536,Entire home/apt,421,2,69,2021-06-27,2.03,2,72
17571670,"Comfy, warm, mem. foam queen, full bath, fridge",113402566,Jason,,Clairemont Mesa,32.81815,-117.1726,Private room,45,1,369,2021-07-11,7.50,2,321
17572724,New 6 Bedroom in the Heart of Hillcrest!,5002314,Jeff,,Old Town,32.75131,-117.16285,Entire home/apt,914,1,0,,,16,312
17573274,Beautiful Spanish Villa with Pool,5619197,La Jolla Dream Homes,,La Jolla,32.82934,-117.2559,Entire home/apt,2661,3,22,2020-12-25,0.43,5,289
17573347,"North Park Large Peaceful Suite, Private Bathroom",89847657,Alex,,City Heights West,32.74234,-117.11611,Private room,85,2,93,2019-09-30,1.96,1,195
17586326,Central Location in Awesome and Quiet Neighborhood,110046958,Chris,,North Hills,32.76403,-117.1368,Entire home/apt,399,4,70,2021-06-07,3.07,3,164
17587905,"Carib Crib - Guest Suite, CLOSE TO BEACHES",119484437,Gary,,North Clairemont,32.82858,-117.19416,Private room,89,2,32,2021-06-14,0.62,3,257
17592831,On the Riviera,2955590,Noel  & Linda,,Mission Bay,32.79037,-117.24204,Entire home/apt,595,3,117,2021-07-05,3.77,5,197
17593083,Quiet Spanish style hacienda!,119543940,Claude And Gail,,Normal Heights,32.76119,-117.11606,Entire home/apt,130,2,97,2021-07-11,2.62,1,23
17608260,"S. MISSION BEACH, OCEAN, BAY, SUNRISE & SET Views!",2503251,Laura & Viva Beach Life,,Mission Bay,32.75995,-117.24883,Entire home/apt,234,1,126,2021-06-26,2.65,7,327
17620203,Nice Cozy Private room (SBA),62545593,Nathan,,Encanto,32.70324,-117.06485,Private room,43,1,27,2021-07-09,1.08,3,170
17623336,Amazing 2BR Home in the Heart of Rancho Bernardo,8336938,Vacation Rentals By Aaron,,Rancho Bernadino,33.01272,-117.0695,Entire home/apt,369,7,40,2021-07-01,0.82,39,294
17624801,Mission Beach Bayside Condo steps from the water!,45248504,Krystle & Tal,,Mission Bay,32.78524,-117.25267,Entire home/apt,211,2,142,2021-07-08,8.62,1,312
17625163,2 Bedroom in the Heart of Mission Beach Strand,4657890,Will,,Mission Bay,32.77623,-117.25309,Entire home/apt,223,1,227,2021-07-06,4.54,5,41
17634558,FLORIDA  Room/ The USA Inn One/ Mission Hills,119877234,Moses - Marquez,,Old Town,32.75454,-117.18631,Private room,47,2,49,2021-07-12,1.02,2,347
17642806,Charming 1BD Flat on a Hill,26928800,Dan,,City Heights East,32.74586,-117.07968,Entire home/apt,122,1,288,2021-07-12,6.16,2,135
17651645,Contemporary San Diego Home,4504615,Barry,,Bay Park,32.77898,-117.19666,Private room,229,2,61,2021-06-21,1.30,1,351
17654689,Picture Perfect Studio,18414216,Curiel Collection,,Midtown,32.74353,-117.18053,Entire home/apt,123,2,188,2021-06-29,5.07,15,111
17668331,Pacific Beach Dream House!,41672452,Raisa,,Pacific Beach,32.80014,-117.2558,Entire home/apt,1000,1,7,2020-10-12,0.13,1,343
17671089,"Private Hot tub, Fire pit, 2 patio, driveway, New",82814775,Mike,,Pacific Beach,32.80428,-117.23688,Entire home/apt,385,4,182,2021-06-27,3.86,1,145
17681094,South Mission Beach Hideaway,89704516,Kim,,Mission Bay,32.76144,-117.25232,Entire home/apt,350,4,0,,,8,0
17684037,Emerald View Room w/  Ensuite Bath & Private Entry,827141,Monica And Michael,,North Hills,32.74501,-117.14242,Private room,116,2,69,2019-12-27,1.41,2,14
17684718,San Diego Shangri La,120453969,Kevin,,La Jolla,32.81515,-117.24399,Entire home/apt,192,2,103,2021-07-10,2.15,1,56
17684852,"Peaceful & Private Room ""C"" in Sunny San Diego",106843158,Becca,,Carmel Valley,32.95202,-117.20862,Private room,125,30,7,2020-09-20,0.37,2,317
17694144,Beach Bungalow!! Steps to BEACH and BAY!!,120539764,Trevor,,Mission Bay,32.78306,-117.25305,Entire home/apt,153,1,345,2021-07-01,11.51,2,161
17698274,Steps to the Sand - Beach Bungalow Getaway just steps from the Beach & Bay!,36653013,Property Connection,,Mission Bay,32.76571,-117.25143,Entire home/apt,550,3,2,2020-09-07,0.05,9,333
17699387,Terrific Apartment with Amenities- Great Location,1028043,Jesse,,Mission Bay,32.79096,-117.23788,Entire home/apt,215,1,58,2021-06-24,1.22,39,355
17703380,Private Guesthouse with Bay View Deck,120642359,Erin,,Bay Park,32.78668,-117.20524,Entire home/apt,225,2,207,2021-07-11,4.51,1,124
17715343,LUXURY Designer Home w/ INCREDIBLE VIEWS biz ready,18574907,Oran,,North Clairemont,32.84493,-117.18456,Entire home/apt,770,6,8,2021-07-10,0.20,1,343
17716555,Urban Retreat in Downtown!,29286398,Christine,,East Village,32.70992,-117.15446,Entire home/apt,172,30,0,,,57,316
17717428,🌆Stylish Downtown home by Petco Park/Gaslamp 🌆,796593,Doreen,,East Village,32.70905,-117.15505,Entire home/apt,106,10,2,2018-03-13,0.04,15,251
17717892,Delightful Downtown Condo!,29286398,Christine,,Cortez Hill,32.72228,-117.16477,Entire home/apt,103,30,1,2020-02-29,0.06,57,108
17717908,"Plush PB Suite w/Luxury Linens, Patio and Parking!",8959661,Molly,,Pacific Beach,32.80259,-117.24146,Entire home/apt,192,4,178,2021-07-08,4.78,15,147
17721460,Private  room (mira mesa),104252978,Adela,,Mira Mesa,32.9219,-117.12338,Private room,75,2,0,,,2,360
17728116,Casa Frida by Downtown San Diego,54104266,Ildi,,Grant Hill,32.70714,-117.14096,Entire home/apt,128,2,226,2021-07-01,4.46,7,27
17730931,Stylish Urban Loft in East Village!,29286398,Christine,,East Village,32.70975,-117.15548,Entire home/apt,169,30,0,,,57,285
17735309,3-Story Beach Home w/Private Roof Deck by 710 Vacation Rentals,88168913,710 Vacation,,Mission Bay,32.78188,-117.25224,Entire home/apt,707,1,4,2020-07-20,0.11,190,38
17735312,Expansive Beach Home by 710 Vacation Rentals | Hidden Gem w/ Vast Roof Deck & AC,88168913,710 Vacation,,Mission Bay,32.76626,-117.25176,Entire home/apt,1403,1,17,2021-03-15,0.56,190,208
17735313,Large Beach Home with Air Conditioning + 4 Car Parking,88168913,710 Vacation,,Mission Bay,32.76656,-117.25127,Entire home/apt,1237,1,21,2021-04-12,0.61,190,249
17735314,"BELMONT741 by 710 Vacation Rentals | Family Beach Home, Steps to Belmont Park",88168913,710 Vacation,,Mission Bay,32.7676,-117.2515,Entire home/apt,666,1,21,2021-06-29,0.73,190,330
17738170,Modern 2 Bdrm Apt: Central Locn w/Rear Patio,54507492,Cherie,,Park West,32.72797,-117.1663,Entire home/apt,148,4,54,2021-07-03,1.04,9,56
17746082,Upscale BizReady 2Bds/1.5Bath Steps2Little Italy,54507492,Cherie,,Park West,32.72626,-117.16629,Entire home/apt,100,3,83,2021-07-09,1.60,9,45
17748377,Bay-View Condo with Private Patio - Near Beach,111987545,TurnKey Vacation Rentals,,Roseville,32.73017,-117.22821,Entire home/apt,195,2,45,2021-07-12,1.27,36,349
17752780,South Mission Cottage Close to Beach,88168913,710 Vacation,,Mission Bay,32.76024,-117.24878,Entire home/apt,450,1,13,2021-04-29,0.28,190,333
17764909,"Prime La Jolla Shores Location! Amazing views, outdoor living & hot tub!",38690778,Bluewater Vacation Homes,,La Jolla,32.85868,-117.25391,Entire home/apt,1489,1,46,2021-07-02,1.81,57,265
17777556,Private Guest Cottage in Historic South Park,54135913,Anne And Bob,,Balboa Park,32.72116,-117.13327,Entire home/apt,85,2,202,2020-12-07,5.91,1,58
17789184,#207 Downtown studio at 830 Park,1105249,Tim,,East Village,32.71439,-117.15508,Entire home/apt,128,2,189,2021-07-07,3.93,17,164
17807429,East Village Condo across from Petco/Convention CN,49804989,Michael,,East Village,32.70861,-117.1559,Entire home/apt,500,3,4,2017-07-16,0.08,1,365
17825268,Stylish Del Mar / San Diego Retreat,113240481,Ana,,Carmel Valley,32.93893,-117.23657,Entire home/apt,250,7,16,2021-05-02,0.72,1,270
17825849,"Skyline Terrace by the Sea (Pt. Loma, Ocean Beach)",32222156,Melissa,,Loma Portal,32.73332,-117.23867,Entire home/apt,124,3,286,2021-07-08,7.09,1,145
17844159,Beautiful Gaslamp Condo. Best Location & Upgraded,86370655,Brandon,,Gaslamp Quarter,32.71126,-117.15954,Entire home/apt,165,30,2,2018-12-22,0.06,1,68
17848282,Mission Hills Bungalow Gem-,3541279,G,,Old Town,32.75066,-117.17283,Entire home/apt,200,7,120,2021-05-30,2.83,1,318
17864332,2 BR Home w/ Private Yard & Patio,2833833,Ryder & Michelle,,Pacific Beach,32.80569,-117.23932,Entire home/apt,161,2,112,2021-07-12,3.36,5,140
